group,models,seed,policy,accuracy,avg_cost,utility,regret,cost_weight,route_acc
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",229,oracle,0.976,5.186422400000001e-05,0.976,0.0,0.0,1.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",229,logistic_router,0.872,5.473663200000001e-05,0.872,0.104,0.0,0.736
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",229,random_forest_router,0.88,4.379868e-05,0.88,0.096,0.0,0.848
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",229,tfidf_logistic_router,0.88,4.668892800000001e-05,0.88,0.096,0.0,0.824
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,always_qwen_235b,0.92,4.760200399999999e-05,0.92,0.064,0.0,0.936
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,always_gemini_flash,0.88,0.0001904848,0.88,0.104,0.0,0.032
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,always_llama_70b,0.904,5.2859176e-05,0.904,0.08,0.0,0.024
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,always_deepseek_v3,0.904,6.9539296e-05,0.904,0.08,0.0,0.008
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,random,0.936,9.647326399999998e-05,0.936,0.048,0.0,0.272
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,oracle,0.984,5.7721419999999994e-05,0.984,0.0,0.0,1.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,logistic_router,0.904,7.4527004e-05,0.904,0.08,0.0,0.712
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,random_forest_router,0.904,6.350133999999998e-05,0.904,0.08,0.0,0.808
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",230,tfidf_logistic_router,0.912,6.555229999999999e-05,0.912,0.072,0.0,0.808
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,always_qwen_235b,0.888,4.208999199999999e-05,0.888,0.064,0.0,0.936
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,always_gemini_flash,0.808,0.0001890168,0.808,0.144,0.0,0.016
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,always_llama_70b,0.888,5.057821599999999e-05,0.888,0.064,0.0,0.032
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,always_deepseek_v3,0.856,6.8999472e-05,0.856,0.096,0.0,0.016
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,random,0.84,9.399417200000001e-05,0.84,0.112,0.0,0.2
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,oracle,0.952,4.6135191999999996e-05,0.952,0.0,0.0,1.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,logistic_router,0.888,7.109928000000001e-05,0.888,0.064,0.0,0.664
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,random_forest_router,0.872,5.745347199999999e-05,0.872,0.08,0.0,0.72
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",231,tfidf_logistic_router,0.88,6.469337600000001e-05,0.88,0.072,0.0,0.728
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,always_qwen_235b,0.936,4.7615416e-05,0.936,0.056,0.0,0.944
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,always_gemini_flash,0.928,0.00018889999999999996,0.928,0.064,0.0,0.048
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,always_llama_70b,0.912,4.825988e-05,0.912,0.08,0.0,0.008
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,always_deepseek_v3,0.896,7.1520128e-05,0.896,0.096,0.0,0.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,random,0.936,0.00010084096799999998,0.936,0.056,0.0,0.192
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,oracle,0.992,5.7976504e-05,0.992,0.0,0.0,1.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,logistic_router,0.912,6.564860399999999e-05,0.912,0.08,0.0,0.576
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,random_forest_router,0.92,5.3106732000000005e-05,0.92,0.072,0.0,0.784
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",232,tfidf_logistic_router,0.928,5.0869992000000004e-05,0.928,0.064,0.0,0.808
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,always_qwen_235b,0.912,4.258162399999999e-05,0.912,0.064,0.0,0.936
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,always_gemini_flash,0.896,0.0001853312,0.896,0.08,0.0,0.048
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,always_llama_70b,0.872,5.3442104e-05,0.872,0.104,0.0,0.016
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,always_deepseek_v3,0.912,6.7635184e-05,0.912,0.064,0.0,0.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,random,0.912,7.1040232e-05,0.912,0.064,0.0,0.296
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,oracle,0.976,5.4866784e-05,0.976,0.0,0.0,1.0
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,logistic_router,0.936,6.0578696e-05,0.936,0.04,0.0,0.592
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,random_forest_router,0.912,4.969728799999999e-05,0.912,0.064,0.0,0.824
higher_accuracy,"qwen_235b,gemini_flash,llama_70b,deepseek_v3",233,tfidf_logistic_router,0.912,4.658249599999999e-05,0.912,0.064,0.0,0.832
